Instance : gr666.tsp
opt distance : 6773
trial : 20
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
8	3089	3118	3104.35
9	3084	3105	3094.04
10	3078	3094	3086.28
11	3073	3087	3080.22
12	3068	3080	3075.63
13	3066	3077	3071.66
14	3064	3073	3068.56
15	3063	3070	3066.03
16	3063	3068	3064.25
17	3062	3067	3063.22
18	3062	3064	3062.99
19	3062	3063	3062.93
20	3062	3063	3062.86
21	3062	3063	3062.74
22	3062	3063	3062.53
23	3062	3063	3062.26
24	3062	3063	3062.06
25	3062	3063	3062.01
26	3062	3062	3062
trial...9
gene	min	max	ave
1	3241	3465	3331.55
2	3210	3338	3270.47
3	3185	3273	3224.61
4	3156	3230	3188.98
5	3124	3202	3159.76
6	3110	3162	3136.32
7	3100	3144	3118.19
8	3086	3117	3104.82
9	3081	3111	3094.39
10	3076	3098	3085.69
11	3071	3089	3079.17
12	3068	3082	3074.26
13	3066	3076	3070.4
14	3064	3072	3067.64
15	3063	3069	3065.74
16	3062	3068	3064.43
17	3062	3066	3063.61
18	3062	3065	3063.07
19	3062	3064	3062.66
20	3062	3064	3062.38
21	3062	3063	3062.14
22	3062	3063	3062.03
23	3062	3062	3062
trial...10
gene	min	max	ave
1	3249	3441	3323.01
2	3206	3345	3266.55
3	3179	3292	3221.22
4	3141	3217	3185.34
5	3121	3187	3156.26
6	3108	3158	3132.59
7	3097	3141	3115.29
8	3086	3123	3102.38
9	3080	3108	3092.36
10	3076	3094	3084.51
11	3069	3088	3078.55
12	3066	3081	3073.84
13	3065	3075	3070.22
14	3063	3072	3067.53
15	3063	3069	3065.65
16	3063	3066	3064.57
17	3062	3066	3063.86
18	3062	3065	3063.43
19	3062	3064	3063.12
20	3062	3064	3062.93
21	3062	3063	3062.84
22	3062	3063	3062.7
23	3062	3063	3062.51
24	3062	3063	3062.26
25	3062	3063	3062.07
26	3062	3063	3062.01
27	3062	3062	3062
trial...11
gene	min	max	ave
1	3251	3440	3333.66
2	3200	3331	3272.02
3	3172	3298	3226.51
4	3158	3241	3190.36
5	3130	3191	3162.55
6	3115	3171	3140.2
7	3105	3145	3122.33
8	3094	3132	3108.78
9	3083	3111	3098.08
10	3078	3101	3089.61
11	3073	3094	3082.53
12	3070	3084	3076.92
13	3067	3080	3072.47
14	3065	3076	3069.04
15	3063	3072	3066.45
16	3063	3069	3064.7
17	3062	3066	3063.72
18	3062	3065	3063.18
19	3062	3064	3062.98
20	3062	3063	3062.89
21	3062	3063	3062.8
22	3062	3063	3062.64
23	3062	3063	3062.41
24	3062	3063	3062.16
25	3062	3063	3062.01
26	3062	3062	3062
trial...12
gene	min	max	ave
1	3223	3452	3329.82
2	3196	3359	3271.87
3	3176	3308	3227.18
4	3147	3247	3191.34
5	3127	3210	3162.89
6	3111	3170	3138.79
7	3093	3142	3120.49
8	3087	3131	3105.87
9	3078	3111	3094.86
10	3076	3099	3086.55
11	3071	3091	3080.11
12	3067	3082	3074.87
13	3065	3078	3070.82
14	3064	3074	3067.49
15	3063	3069	3065.05
16	3062	3066	3063.67
17	3062	3065	3063.11
18	3062	3064	3062.97
19	3062	3063	3062.91
20	3062	3063	3062.83
21	3062	3063	3062.7
22	3062	3063	3062.5
23	3062	3063	3062.26
24	3062	3063	3062.07
25	3062	3063	3062.01
26	3062	3062	3062
trial...13
gene	min	max	ave
1	3244	3451	3329.36
2	3201	3328	3268.28
3	3162	3276	3224.23
4	3149	3232	3188.97
5	3124	3195	3160.75
6	3110	3162	3137.33
7	3101	3140	3119.32
8	3094	3120	3105.14
9	3082	3107	3094.36
10	3074	3096	3086.11
11	3068	3089	3079.97
12	3067	3081	3074.89
13	3065	3077	3070.74
14	3062	3072	3067.18
15	3062	3069	3064.91
16	3062	3067	3063.45
17	3062	3065	3062.66
18	3062	3064	3062.24
19	3062	3063	3062.07
20	3062	3062	3062
trial...14
gene	min	max	ave
1	3258	3429	3330.03
2	3209	3338	3269.23
3	3179	3275	3223.3
4	3140	3232	3186.74
5	3126	3196	3156.04
6	3109	3161	3132.95
7	3098	3137	3114.99
8	3086	3118	3101.39
9	3080	3102	3091.57
10	3071	3095	3083.8
11	3069	3086	3077.26
12	3067	3079	3072.29
13	3064	3073	3068.46
14	3063	3069	3065.99
15	3063	3067	3064.51
16	3063	3066	3063.61
17	3063	3065	3063.19
18	3063	3064	3063.03
19	3063	3063	3063
trial...15
gene	min	max	ave
1	3225	3447	3325.95
2	3201	3320	3266.07
3	3175	3269	3221.42
4	3153	3228	3186.76
5	3126	3197	3156.94
6	3109	3159	3133.51
7	3094	3141	3115.51
8	3089	3117	3102.71
9	3082	3107	3092.36
10	3075	3094	3084.33
11	3068	3085	3078.19
12	3067	3081	3073.16
13	3064	3075	3069.28
14	3063	3071	3066.41
15	3062	3068	3064.41
16	3062	3066	3063.34
17	3062	3064	3062.8
18	3062	3064	3062.51
19	3062	3063	3062.24
20	3062	3063	3062.03
21	3062	3062	3062
trial...16
gene	min	max	ave
1	3242	3429	3331.07
2	3215	3340	3265.28
3	3167	3280	3220.82
4	3146	3230	3185.86
5	3127	3194	3156.97
6	3112	3166	3134.97
7	3096	3136	3116.8
8	3088	3119	3103.62
9	3081	3103	3093.53
10	3077	3094	3086.07
11	3072	3086	3080.32
12	3070	3082	3075.97
13	3066	3079	3072.03
14	3064	3073	3068.72
15	3063	3071	3066.2
16	3062	3067	3064.36
17	3062	3067	3063.28
18	3062	3064	3062.8
19	3062	3063	3062.58
20	3062	3063	3062.32
21	3062	3063	3062.07
22	3062	3062	3062
trial...17
gene	min	max	ave
1	3236	3455	3328.26
2	3211	3345	3268.74
3	3170	3278	3223.53
4	3141	3227	3187.53
5	3126	3192	3159.64
6	3108	3163	3136.36
7	3101	3140	3117.97
8	3089	3119	3104.84
9	3080	3107	3094.72
10	3077	3097	3086.49
11	3072	3089	3079.68
12	3068	3081	3074.32
13	3066	3075	3070.19
14	3064	3071	3067.14
15	3063	3068	3065.14
16	3062	3067	3063.93
17	3062	3065	3063.37
18	3062	3064	3063.03
19	3062	3063	3062.93
20	3062	3063	3062.88
21	3062	3063	3062.77
22	3062	3063	3062.59
23	3062	3063	3062.35
24	3062	3063	3062.09
25	3062	3062	3062
trial...18
gene	min	max	ave
1	3210	3444	3322.38
2	3199	3336	3261.32
3	3168	3275	3216.7
4	3143	3225	3180.24
5	3118	3184	3152.24
6	3107	3162	3130.53
7	3092	3134	3113.8
8	3085	3118	3101.11
9	3081	3103	3091.16
10	3075	3091	3083.36
11	3066	3085	3077.35
12	3065	3079	3072.89
13	3064	3075	3069.6
14	3063	3071	3066.91
15	3063	3069	3064.96
16	3062	3067	3063.73
17	3062	3065	3063.14
18	3062	3064	3062.91
19	3062	3063	3062.76
20	3062	3063	3062.55
21	3062	3063	3062.26
22	3062	3063	3062.07
23	3062	3063	3062.01
24	3062	3062	3062
trial...19
gene	min	max	ave
1	3252	3451	3326.47
2	3204	3340	3267.37
3	3178	3285	3222.49
4	3149	3228	3186.86
5	3127	3185	3158.36
6	3108	3162	3135.28
7	3098	3139	3117.28
8	3087	3121	3103.14
9	3078	3107	3092.09
10	3075	3095	3083.92
11	3069	3087	3077.8
12	3066	3080	3073.02
13	3063	3074	3069.43
14	3062	3071	3066.82
15	3062	3068	3064.82
16	3062	3066	3063.61
17	3062	3065	3062.81
18	3062	3064	3062.32
19	3062	3063	3062.05
20	3062	3062	3062
trial...20
gene	min	max	ave
1	3235	3450	3325.4
2	3204	3329	3263.85
3	3155	3277	3218.42
4	3143	3222	3181.7
5	3124	3185	3153.87
6	3107	3159	3130.03
7	3096	3136	3114.33
8	3089	3117	3101.49
9	3081	3102	3091.89
10	3077	3093	3084.51
11	3072	3087	3078.76
12	3069	3080	3074.07
13	3065	3076	3070.51
14	3064	3072	3067.83
15	3063	3070	3065.84
16	3062	3067	3064.49
17	3062	3066	3063.57
18	3062	3065	3063.03
19	3062	3064	3062.64
20	3062	3063	3062.39
21	3062	3063	3062.19
22	3062	3063	3062.04
23	3062	3062	3062
opt count : 0
opt average : 3062.15
convergence generation : 23.05
