Instance : gr431.tsp
opt distance : 6773
trial : 20
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
5	1924	1958	1940.77
6	1923	1944	1931.74
7	1917	1933	1925.04
8	1914	1927	1920.05
9	1912	1921	1916.54
10	1911	1917	1914.19
11	1910	1915	1912.52
12	1910	1914	1911.4
13	1910	1912	1910.62
14	1910	1911	1910.23
15	1910	1911	1910.05
16	1910	1910	1910
trial...19
gene	min	max	ave
1	1980	2154	2031.47
2	1961	2108	1994.73
3	1942	2003	1969.98
4	1934	1984	1952.53
5	1927	1958	1939.77
6	1921	1942	1930.32
7	1917	1932	1923.88
8	1913	1926	1919.32
9	1911	1920	1916.01
10	1911	1917	1913.76
11	1910	1915	1912.29
12	1910	1913	1911.3
13	1910	1912	1910.65
14	1910	1911	1910.2
15	1910	1911	1910.02
16	1910	1910	1910
trial...20
gene	min	max	ave
1	1985	2153	2029.63
2	1960	2036	1995.35
3	1945	1997	1971.69
4	1933	1975	1953.44
5	1928	1959	1939.95
6	1919	1946	1930.62
7	1917	1932	1924.41
8	1915	1928	1919.76
9	1913	1922	1916.42
10	1910	1917	1913.88
11	1910	1915	1912.08
12	1910	1913	1910.85
13	1910	1912	1910.21
14	1910	1910	1910
opt count : 0
opt average : 1910
convergence generation : 14.95
